,rmse_avg,rmse_std,mae_avg,mae_std,r2,r2_std,pc-er_avg,pc-er_std,doa,doa_std,rm,rm_std,d_in,num_responses,exec_time,exec_time_avg,exec_time_std
361,0.285,0.0034,0.1943,0.0016,0.244,0.0205,0.4878,0.0085,0.6553,0.0026,0.4982,0.0087,14.0,8.0,271.7520318031311,271.7520318031311,54.46300430434345
362,0.2813,0.0021,0.1933,0.0014,0.2638,0.0126,0.485,0.0083,0.6545,0.0026,0.4955,0.0086,14.0,9.0,276.37273812294006,276.37273812294006,55.03555026353428
363,0.2805,0.0011,0.1928,0.0012,0.2681,0.0075,0.4851,0.009,0.6547,0.003,0.4953,0.0093,14.0,10.0,275.88118386268616,275.88118386268616,55.07615483907639
364,0.2799,0.0009,0.1924,0.0011,0.2713,0.0071,0.4839,0.0087,0.6545,0.0026,0.4943,0.009,14.0,11.0,286.20964550971985,286.20964550971985,57.292489803027806
365,0.2785,0.0015,0.1918,0.0014,0.2782,0.0109,0.4828,0.0083,0.6543,0.0028,0.4932,0.0085,14.0,12.0,273.83611965179443,273.83611965179443,54.68562098855091
366,0.2792,0.0018,0.192,0.0012,0.2746,0.0124,0.4821,0.0079,0.6541,0.0026,0.4926,0.0082,14.0,13.0,285.0396568775177,285.0396568775177,57.362863087698216
367,0.2769,0.0025,0.1919,0.0012,0.2864,0.0134,0.4809,0.0099,0.654,0.0031,0.4913,0.0106,14.0,14.0,278.59402990341187,278.59402990341187,55.640175341731556
368,0.292,0.0025,0.1991,0.0016,0.2064,0.015,0.4937,0.0092,0.6546,0.0029,0.5041,0.0091,15.0,5.0,328.82849645614624,328.82849645614624,65.73325560171392
369,0.2882,0.0017,0.1969,0.0014,0.227,0.0096,0.4877,0.0133,0.6532,0.0043,0.498,0.0138,15.0,6.0,314.84256196022034,314.84256196022034,63.12239842767953
370,0.2853,0.0032,0.1953,0.0015,0.2424,0.0202,0.4877,0.0098,0.6541,0.0031,0.4979,0.0101,15.0,7.0,266.2439730167389,266.2439730167389,53.31490115199477
371,0.2843,0.0016,0.1939,0.0012,0.2479,0.0105,0.4893,0.0109,0.655,0.0031,0.4996,0.0117,15.0,8.0,301.515881061554,301.515881061554,60.274121320869845
372,0.2812,0.0018,0.1932,0.0018,0.2643,0.0118,0.486,0.0077,0.6543,0.0026,0.4964,0.008,15.0,9.0,258.0469434261322,258.0469434261322,51.45808997945029
373,0.2805,0.0017,0.1927,0.0014,0.2681,0.0119,0.4852,0.009,0.6546,0.0027,0.4953,0.0094,15.0,10.0,274.13030219078064,274.13030219078064,54.88636324963549
374,0.2806,0.0022,0.1922,0.0016,0.2672,0.014,0.4843,0.0086,0.6546,0.0028,0.4945,0.009,15.0,11.0,298.33044934272766,298.33044934272766,59.87390915662121
375,0.2785,0.0028,0.1921,0.0011,0.2783,0.0167,0.4831,0.0081,0.6543,0.0027,0.4935,0.0084,15.0,12.0,265.67774415016174,265.67774415016174,53.231367874852
376,0.2784,0.0014,0.192,0.0011,0.279,0.0106,0.4823,0.0074,0.6541,0.0024,0.4926,0.0078,15.0,13.0,281.03313088417053,281.03313088417053,56.05098947254288
377,0.2778,0.0018,0.1918,0.0009,0.2818,0.0109,0.4825,0.0077,0.6544,0.0026,0.4931,0.0083,15.0,14.0,296.7723693847656,296.7723693847656,59.70182886834847
378,0.2907,0.0028,0.1992,0.0011,0.2138,0.0186,0.4928,0.009,0.6548,0.0026,0.5033,0.0095,16.0,5.0,285.0642931461334,285.0642931461334,56.72354305121951
379,0.2888,0.0026,0.1969,0.0018,0.224,0.017,0.4902,0.0088,0.6533,0.0023,0.5006,0.0093,16.0,6.0,306.63597083091736,306.63597083091736,61.01065703782292
380,0.2859,0.0014,0.1947,0.0013,0.2393,0.0108,0.491,0.0102,0.6556,0.0032,0.5013,0.0108,16.0,7.0,339.19805884361267,339.19805884361267,68.03172321361399
381,0.2835,0.0018,0.1941,0.0014,0.252,0.0125,0.4875,0.0084,0.654,0.0025,0.4977,0.0087,16.0,8.0,268.0130343437195,268.0130343437195,53.64777496446444
382,0.2823,0.0032,0.1931,0.0015,0.2582,0.0197,0.4876,0.0095,0.6544,0.0029,0.498,0.0096,16.0,9.0,309.048691034317,309.048691034317,61.6998384976026
383,0.2814,0.0013,0.1924,0.0013,0.2632,0.0087,0.4868,0.0089,0.6547,0.0027,0.4972,0.0094,16.0,10.0,295.40267872810364,295.40267872810364,58.86082160010967
384,0.2794,0.0012,0.1918,0.0009,0.2737,0.0095,0.4839,0.0083,0.6543,0.0027,0.4943,0.0086,16.0,11.0,284.8722665309906,284.8722665309906,57.438613274054184
385,0.2781,0.0015,0.1915,0.0012,0.2804,0.0094,0.4837,0.0081,0.6542,0.0025,0.494,0.0086,16.0,12.0,296.14638686180115,296.14638686180115,59.252695546791315
386,0.2785,0.001,0.192,0.0014,0.2783,0.0081,0.4816,0.0085,0.6541,0.0028,0.4918,0.0088,16.0,13.0,277.44408106803894,277.44408106803894,55.595656447776946
387,0.2778,0.0023,0.1917,0.0014,0.2818,0.0146,0.4815,0.0083,0.6541,0.0025,0.4919,0.0086,16.0,14.0,332.41039419174194,332.41039419174194,66.54565585779602
388,0.2938,0.0013,0.1999,0.0008,0.1967,0.0088,0.4934,0.0116,0.6538,0.0037,0.5035,0.0117,17.0,5.0,327.17783761024475,327.17783761024475,65.52252911359518
389,0.2889,0.0025,0.197,0.0015,0.2231,0.0168,0.4922,0.0083,0.6543,0.0029,0.5028,0.0091,17.0,6.0,304.86636209487915,304.86636209487915,61.08129131108079
390,0.2849,0.0021,0.1945,0.001,0.2447,0.0134,0.4899,0.0093,0.6546,0.0025,0.5002,0.0098,17.0,7.0,273.14070200920105,273.14070200920105,54.77462520379119
391,0.2843,0.0021,0.1942,0.0012,0.2479,0.0131,0.4879,0.0084,0.6539,0.0028,0.4982,0.009,17.0,8.0,295.4432270526886,295.4432270526886,59.013600930385586
392,0.2819,0.0018,0.1934,0.0009,0.2607,0.0118,0.4869,0.0089,0.6544,0.0025,0.4972,0.0092,17.0,9.0,274.77645230293274,274.77645230293274,54.89696206331619
393,0.281,0.001,0.1918,0.0007,0.2655,0.0068,0.488,0.0096,0.6545,0.0029,0.4985,0.01,17.0,10.0,287.786057472229,287.786057472229,57.209006932774024
394,0.28,0.0022,0.1917,0.0013,0.2706,0.0145,0.4858,0.0088,0.6545,0.0026,0.4964,0.0092,17.0,11.0,305.7849247455597,305.7849247455597,61.00092406781164
395,0.2793,0.0021,0.1919,0.0015,0.2742,0.0133,0.4844,0.0089,0.6542,0.0029,0.4946,0.0093,17.0,12.0,281.428484916687,281.428484916687,56.339919542626745
396,0.2791,0.0026,0.1916,0.0013,0.2752,0.0164,0.4827,0.0074,0.6543,0.0024,0.493,0.0077,17.0,13.0,284.1554639339447,284.1554639339447,57.04009746188948
397,0.2771,0.0011,0.1917,0.0013,0.2855,0.0075,0.4816,0.0085,0.6539,0.0028,0.492,0.0092,17.0,14.0,276.92170095443726,276.92170095443726,55.504148096162695
398,0.2922,0.0021,0.1988,0.0013,0.2054,0.0145,0.494,0.0089,0.6548,0.0027,0.5044,0.009,18.0,5.0,343.1433539390564,343.1433539390564,68.5605323190357
399,0.2888,0.003,0.1972,0.0016,0.2238,0.0193,0.4909,0.0103,0.6528,0.0036,0.5012,0.0102,18.0,6.0,304.1460750102997,304.1460750102997,60.57658041964291
400,0.2861,0.0016,0.1944,0.0012,0.2386,0.0114,0.4925,0.009,0.6552,0.0028,0.5033,0.0093,18.0,7.0,322.8120467662811,322.8120467662811,64.00693752417074
401,0.2837,0.002,0.1932,0.0015,0.2512,0.0141,0.4904,0.0095,0.6547,0.0028,0.5009,0.01,18.0,8.0,306.3540322780609,306.3540322780609,61.50115325056835
402,0.2829,0.0023,0.1932,0.001,0.2553,0.0153,0.4854,0.0076,0.6529,0.0025,0.496,0.0077,18.0,9.0,308.7824046611786,308.7824046611786,61.638635134933686
403,0.281,0.0007,0.1923,0.0008,0.2653,0.0058,0.4871,0.0083,0.6544,0.0028,0.4973,0.0088,18.0,10.0,295.41258788108826,295.41258788108826,58.992824574976844
404,0.2799,0.0012,0.1913,0.0006,0.2709,0.008,0.4858,0.0085,0.6544,0.0026,0.4963,0.0088,18.0,11.0,285.5910348892212,285.5910348892212,57.14452177142585
405,0.2791,0.0016,0.1917,0.0011,0.2751,0.0112,0.4853,0.0092,0.6546,0.0028,0.4958,0.0097,18.0,12.0,301.6173870563507,301.6173870563507,60.04236540179177
406,0.2784,0.0008,0.1917,0.0009,0.2789,0.0065,0.4823,0.0081,0.6542,0.0027,0.4927,0.0085,18.0,13.0,271.6280074119568,271.6280074119568,54.255645046369054
407,0.277,0.0019,0.1917,0.0014,0.2859,0.0124,0.4824,0.0086,0.6541,0.0026,0.4927,0.0089,18.0,14.0,281.460209608078,281.460209608078,56.6967363115696
408,0.2909,0.0015,0.1981,0.0014,0.2126,0.0114,0.494,0.0096,0.654,0.003,0.5051,0.01,19.0,5.0,326.22194814682007,326.22194814682007,65.34546701707949
409,0.2879,0.0026,0.1965,0.0017,0.2286,0.0172,0.4921,0.0095,0.6541,0.0028,0.5026,0.0096,19.0,6.0,345.7487404346466,345.7487404346466,69.221597918232
410,0.2856,0.0032,0.1941,0.0013,0.2411,0.0203,0.492,0.0088,0.6539,0.0028,0.5024,0.0086,19.0,7.0,301.63262581825256,301.63262581825256,60.01002626805416
411,0.2843,0.0012,0.1933,0.0011,0.248,0.0093,0.4912,0.0106,0.6544,0.0031,0.5015,0.0111,19.0,8.0,308.63864183425903,308.63864183425903,62.17644874576833
412,0.2819,0.0024,0.1917,0.0013,0.2603,0.0157,0.4895,0.0099,0.6544,0.0028,0.4999,0.0104,19.0,9.0,308.1117067337036,308.1117067337036,61.33778236501546
413,0.2816,0.0009,0.1928,0.0009,0.2622,0.0076,0.4852,0.0074,0.6534,0.0028,0.4955,0.0078,19.0,10.0,291.7344789505005,291.7344789505005,58.73136074118898
414,0.2812,0.0023,0.1922,0.0015,0.2641,0.0153,0.4859,0.0088,0.6542,0.0026,0.4961,0.0092,19.0,11.0,284.93524527549744,284.93524527549744,56.56403785206193
415,0.2786,0.0007,0.1918,0.001,0.2777,0.0066,0.4843,0.0088,0.6542,0.0028,0.4948,0.009,19.0,12.0,266.9270250797272,266.9270250797272,53.666478103690324
416,0.2786,0.0014,0.1918,0.0012,0.2779,0.0091,0.4826,0.0086,0.6539,0.0025,0.4931,0.009,19.0,13.0,273.21600246429443,273.21600246429443,54.966811346658936
417,0.2778,0.002,0.1915,0.0015,0.2818,0.0134,0.4823,0.0083,0.6538,0.0026,0.4926,0.0088,19.0,14.0,274.5286476612091,274.5286476612091,54.74084770797626
418,0.291,0.003,0.1988,0.0022,0.212,0.0195,0.4925,0.0086,0.6529,0.0029,0.5028,0.0085,20.0,5.0,305.90155267715454,305.90155267715454,61.26482660988549
419,0.2889,0.0016,0.1969,0.0011,0.2236,0.0117,0.4913,0.0093,0.6537,0.0028,0.5021,0.0098,20.0,6.0,367.1692564487457,367.1692564487457,73.54334740417008
420,0.2855,0.0029,0.1944,0.0013,0.2416,0.0183,0.4903,0.0095,0.6541,0.0027,0.5002,0.0096,20.0,7.0,315.65486454963684,315.65486454963684,62.96821401328111
421,0.2849,0.0028,0.1941,0.0017,0.2444,0.018,0.487,0.0091,0.6519,0.0031,0.4979,0.0092,20.0,8.0,306.6485667228699,306.6485667228699,61.03988982242659
422,0.2817,0.0019,0.1927,0.0016,0.2615,0.0126,0.4852,0.0111,0.652,0.0035,0.4952,0.0112,20.0,9.0,269.78763341903687,269.78763341903687,53.69398321517922
423,0.2812,0.0018,0.1927,0.001,0.2642,0.0111,0.4863,0.0101,0.653,0.0032,0.4967,0.0102,20.0,10.0,297.7339382171631,297.7339382171631,59.654989287424584
424,0.2803,0.0025,0.1914,0.0009,0.269,0.0135,0.4848,0.01,0.6535,0.0029,0.4951,0.0104,20.0,11.0,272.4445962905884,272.4445962905884,54.4718961376138
425,0.2796,0.0021,0.1913,0.0008,0.2728,0.0135,0.486,0.0084,0.6544,0.0025,0.4966,0.0089,20.0,12.0,317.67178678512573,317.67178678512573,63.42149715036472
426,0.2794,0.0017,0.1917,0.0014,0.2736,0.011,0.4842,0.0091,0.6538,0.0027,0.4949,0.0095,20.0,13.0,315.035542011261,315.035542011261,63.200462004485495
427,0.2775,0.0016,0.1916,0.001,0.2834,0.0089,0.4819,0.0078,0.6537,0.0025,0.492,0.0083,20.0,14.0,273.2784082889557,273.2784082889557,54.75729523966944
